"rules","support","confidence","lift","count"
"{InkomenUitArbeid_149} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {TotaalParticuliereHuishoudens_148}",0.887096774193548,1,1,330
"{TotaalParticuliereHuishoudens_148} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Overdrachtsinkomen_151}",0.887096774193548,1,1,330
"{Overdrachtsinkomen_151} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Eenpersoonshuishoudens_152}",0.887096774193548,1,1,330
"{Eenpersoonshuishoudens_152} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Meerpersoonshuishoudens_145}",0.887096774193548,1,1,330
"{Meerpersoonshuishoudens_145} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Meerpersoonshuishoudens_153}",0.887096774193548,1,1,330
"{Meerpersoonshuishoudens_153} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {EigenWoning_154}",0.887096774193548,1,1,330
"{EigenWoning_154} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {EigenWoning_146}",0.887096774193548,1,1,330
"{EigenWoning_146} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {UitkeringsontvangersTotaal_156}",0.887096774193548,1,1,330
"{UitkeringsontvangersTotaal_156} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {ALandbouwBosbouwEnVisserij_169}",0.887096774193548,1,1,330
"{ALandbouwBosbouwEnVisserij_169} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {BedrijfsvestigingenTotaal_168}",0.887096774193548,1,1,330
"{BedrijfsvestigingenTotaal_168} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AOW_167}",0.887096774193548,1,1,330
"{AOW_167} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {GIHandelEnHoreca_171}",0.887096774193548,1,1,330
"{GIHandelEnHoreca_171} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {WajongUitkering_166}",0.887096774193548,1,1,330
"{WajongUitkering_166} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {HJVervoerInformatieEnCommunicatie_172}",0.887096774193548,1,1,330
"{HJVervoerInformatieEnCommunicatie_172} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {KLFinancieleDienstenOnroerendGoed_173}",0.887096774193548,1,1,330
"{KLFinancieleDienstenOnroerendGoed_173} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {MNZakelijkeDienstverlening_174}",0.887096774193548,1,1,330
"{MNZakelijkeDienstverlening_174} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {RUCultuurRecreatieOverigeDiensten_175}",0.887096774193548,1,1,330
"{RUCultuurRecreatieOverigeDiensten_175} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {WIAUitkeringWGARegeling_165}",0.887096774193548,1,1,330
"{WIAUitkeringWGARegeling_165} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {WAOUitkering_164}",0.887096774193548,1,1,330
"{WAOUitkering_164} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {ArbeidsongeschiktheidTotaal_163}",0.887096774193548,1,1,330
"{ArbeidsongeschiktheidTotaal_163} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {BijstandTotDeAOWLeeftijd_162}",0.887096774193548,1,1,330
"{BijstandTotDeAOWLeeftijd_162} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {BijstandGerelateerdTotAOWLeeftijd_160}",0.887096774193548,1,1,330
"{BijstandGerelateerdTotAOWLeeftijd_160} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Werkloosheid_159}",0.887096774193548,1,1,330
"{Werkloosheid_159} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {VanafDeAOWLeeftijd_158}",0.887096774193548,1,1,330
"{VanafDeAOWLeeftijd_158} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {TotDeAOWLeeftijd_157}",0.887096774193548,1,1,330
"{TotDeAOWLeeftijd_157} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {BFNijverheidEnEnergie_170}",0.887096774193548,1,1,330
"{BFNijverheidEnEnergie_170} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {PersonenautoS_200}",0.887096774193548,1,1,330
"{PersonenautoS_200} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AfstandTotSchoolVmbo_222}",0.887096774193548,1,1,330
"{AfstandTotSchoolVmbo_222} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AfstandTotSchoolHavoVwo_224}",0.887096774193548,1,1,330
"{AfstandTotSchoolHavoVwo_224} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AfstandTotGroteSupermarkt_226}",0.887096774193548,1,1,330
"{AfstandTotGroteSupermarkt_226} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AantalGroteSupermarktenBinnen3Km_227}",0.887096774193548,1,1,330
"{AantalGroteSupermarktenBinnen3Km_227} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AfstandTotRestaurant_228}",0.887096774193548,1,1,330
"{AfstandTotRestaurant_228} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AantalRestaurantsBinnen3Km_229}",0.887096774193548,1,1,330
"{AantalRestaurantsBinnen3Km_229} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AfstandTotBibliotheek_230}",0.887096774193548,1,1,330
"{AfstandTotBibliotheek_230} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AfstandTotBioscoop_231}",0.887096774193548,1,1,330
"{AfstandTotBioscoop_231} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AfstandTotZwembad_233}",0.887096774193548,1,1,330
"{AfstandTotZwembad_233} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AfstandTotOpritHoofdverkeersweg_236}",0.887096774193548,1,1,330
"{AfstandTotOpritHoofdverkeersweg_236} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AfstandTotTreinstation_237}",0.887096774193548,1,1,330
"{AfstandTotTreinstation_237} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {TotaleOppervlakte_247}",0.887096774193548,1,1,330
"{TotaleOppervlakte_247} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Land_248}",0.887096774193548,1,1,330
"{Land_248} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Omgevingsadressendichtheid_252}",0.887096774193548,1,1,330
"{Omgevingsadressendichtheid_252} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Wijken_310}",0.887096774193548,1,1,330
"{Wijken_310} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Buurten_311}",0.887096774193548,1,1,330
"{Buurten_311} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AantalBasisonderwijsscholenBinnen3Km_221}",0.887096774193548,1,1,330
"{AantalBasisonderwijsscholenBinnen3Km_221} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AfstandTotSchoolBasisonderwijs_220}",0.887096774193548,1,1,330
"{AfstandTotSchoolBasisonderwijs_220} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {PersonenautoSRelatief_201}",0.887096774193548,1,1,330
"{PersonenautoSRelatief_201} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {PersonenautoSParticulieren_202}",0.887096774193548,1,1,330
"{PersonenautoSParticulieren_202} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {PersonenautoSParticulierenRelatief_203}",0.887096774193548,1,1,330
"{PersonenautoSParticulierenRelatief_203} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Bedrijfsmotorvoertuigen_204}",0.887096774193548,1,1,330
"{Bedrijfsmotorvoertuigen_204} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Motorfietsen_205}",0.887096774193548,1,1,330
"{Motorfietsen_205} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {MotorfietsenRelatief_206}",0.887096774193548,1,1,330
"{MotorfietsenRelatief_206} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {VoertuigenMetBromfietskenteken_207}",0.887096774193548,1,1,330
"{VoertuigenMetBromfietskenteken_207} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {VoertuigenMetBromfietskenteken_208}",0.887096774193548,1,1,330
"{VoertuigenMetBromfietskenteken_208} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {TotaleWeglengte_209}",0.887096774193548,1,1,330
"{TotaleWeglengte_209} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {GemeentelijkeEnWaterschapswegen_210}",0.887096774193548,1,1,330
"{GemeentelijkeEnWaterschapswegen_210} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AfstandTotHuisartsenpraktijk_213}",0.887096774193548,1,1,330
"{AfstandTotHuisartsenpraktijk_213} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AantalHuisartsenpraktijkenBinnen3Km_214}",0.887096774193548,1,1,330
"{AantalHuisartsenpraktijkenBinnen3Km_214} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AfstandTotHuisartsenpost_215}",0.887096774193548,1,1,330
"{AfstandTotHuisartsenpost_215} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AfstandTotZiekenhuis_216}",0.887096774193548,1,1,330
"{AfstandTotZiekenhuis_216} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AfstandTotKinderdagverblijf_218}",0.887096774193548,1,1,330
"{AfstandTotKinderdagverblijf_218} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {AantalKinderdagverblijvenBinnen3Km_219}",0.887096774193548,1,1,330
"{AantalKinderdagverblijvenBinnen3Km_219} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Overdrachtsinkomen_143}",0.887096774193548,1,1,330
"{Overdrachtsinkomen_143} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {InkomenUitArbeid_141}",0.887096774193548,1,1,330
"{InkomenUitArbeid_141} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {TotaalParticuliereHuishoudens_140}",0.887096774193548,1,1,330
"{TotaalParticuliereHuishoudens_140} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Gehuwd_26}",0.887096774193548,1,1,330
"{Gehuwd_26} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Gescheiden_27}",0.887096774193548,1,1,330
"{Gescheiden_27} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Verweduwd_28}",0.887096774193548,1,1,330
"{Verweduwd_28} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Inwoners15JaarOfOuder_29}",0.887096774193548,1,1,330
"{Inwoners15JaarOfOuder_29} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Ongehuwd_30}",0.887096774193548,1,1,330
"{Ongehuwd_30} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Gehuwd_31}",0.887096774193548,1,1,330
"{Gehuwd_31} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Gescheiden_32}",0.887096774193548,1,1,330
"{Gescheiden_32} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Verweduwd_33}",0.887096774193548,1,1,330
"{Verweduwd_33} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {NederlandseAchtergrond_34}",0.887096774193548,1,1,330
"{NederlandseAchtergrond_34} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {TotaalMetMigratieachtergrond_35}",0.887096774193548,1,1,330
"{TotaalMetMigratieachtergrond_35} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {WesterseMigratieachtergrond_36}",0.887096774193548,1,1,330
"{WesterseMigratieachtergrond_36} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {TotaalNietWesterseMigratieachtergrond_37}",0.887096774193548,1,1,330
"{TotaalNietWesterseMigratieachtergrond_37} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {VoormaligeNederlandseAntillenAruba_39}",0.887096774193548,1,1,330
"{VoormaligeNederlandseAntillenAruba_39} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Suriname_40}",0.887096774193548,1,1,330
"{Suriname_40} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {OverigNietWesterseMigratieachtergrond_42}",0.887096774193548,1,1,330
"{OverigNietWesterseMigratieachtergrond_42} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {NederlandseAchtergrond_43}",0.887096774193548,1,1,330
"{NederlandseAchtergrond_43} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {TotaalMetMigratieachtergrond_44}",0.887096774193548,1,1,330
"{TotaalMetMigratieachtergrond_44} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {WesterseMigratieachtergrond_45}",0.887096774193548,1,1,330
"{WesterseMigratieachtergrond_45} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {TotaalNietWesterseMigratieachtergrond_46}",0.887096774193548,1,1,330
"{TotaalNietWesterseMigratieachtergrond_46} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {OverigNietWesterseMigratieachtergrond_51}",0.887096774193548,1,1,330
"{OverigNietWesterseMigratieachtergrond_51} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Bevolkingsdichtheid_57}",0.887096774193548,1,1,330
"{Bevolkingsdichtheid_57} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Geboorte_58}",0.887096774193548,1,1,330
"{Geboorte_58} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {GeboorteRelatief_59}",0.887096774193548,1,1,330
"{GeboorteRelatief_59} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Sterfte_60}",0.887096774193548,1,1,330
"{Sterfte_60} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Ongehuwd_25}",0.887096774193548,1,1,330
"{Ongehuwd_25} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {GrijzeDruk_24}",0.887096774193548,1,1,330
"{GrijzeDruk_24} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {number}",0.887096774193548,1,1,330
"{number} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {TotaleBevolking_1}",0.887096774193548,1,1,330
"{TotaleBevolking_1} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Mannen_2}",0.887096774193548,1,1,330
"{Mannen_2} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Vrouwen_3}",0.887096774193548,1,1,330
"{Vrouwen_3} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {JongerDan5Jaar_4}",0.887096774193548,1,1,330
"{JongerDan5Jaar_4} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {k_5Tot10Jaar_5}",0.887096774193548,1,1,330
"{k_5Tot10Jaar_5} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {k_10Tot15Jaar_6}",0.887096774193548,1,1,330
"{k_10Tot15Jaar_6} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {k_15Tot20Jaar_7}",0.887096774193548,1,1,330
"{k_15Tot20Jaar_7} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {k_20Tot25Jaar_8}",0.887096774193548,1,1,330
"{k_20Tot25Jaar_8} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {k_25Tot45Jaar_9}",0.887096774193548,1,1,330
"{k_25Tot45Jaar_9} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {k_45Tot65Jaar_10}",0.887096774193548,1,1,330
"{k_45Tot65Jaar_10} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {k_65Tot80Jaar_11}",0.887096774193548,1,1,330
"{k_65Tot80Jaar_11} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {k_80JaarOfOuder_12}",0.887096774193548,1,1,330
"{k_80JaarOfOuder_12} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {JongerDan5Jaar_13}",0.887096774193548,1,1,330
"{JongerDan5Jaar_13} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {k_5Tot10Jaar_14}",0.887096774193548,1,1,330
"{k_5Tot10Jaar_14} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {k_10Tot15Jaar_15}",0.887096774193548,1,1,330
"{k_10Tot15Jaar_15} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {k_15Tot20Jaar_16}",0.887096774193548,1,1,330
"{k_15Tot20Jaar_16} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {k_20Tot25Jaar_17}",0.887096774193548,1,1,330
"{k_20Tot25Jaar_17} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {k_25Tot45Jaar_18}",0.887096774193548,1,1,330
"{k_25Tot45Jaar_18} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {k_45Tot65Jaar_19}",0.887096774193548,1,1,330
"{k_45Tot65Jaar_19} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {k_65Tot80Jaar_20}",0.887096774193548,1,1,330
"{k_65Tot80Jaar_20} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {k_80JaarOfOuder_21}",0.887096774193548,1,1,330
"{k_80JaarOfOuder_21} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {TotaleDruk_22}",0.887096774193548,1,1,330
"{TotaleDruk_22} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {GroeneDruk_23}",0.887096774193548,1,1,330
"{GroeneDruk_23} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {SterfteRelatief_61}",0.887096774193548,1,1,330
"{SterfteRelatief_61} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {Nieuwvormingen_64}",0.887096774193548,1,1,330
"{Nieuwvormingen_64} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {ZiektenVanHartEnVaatstelsel_65}",0.887096774193548,1,1,330
"{ZiektenVanHartEnVaatstelsel_65} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {BeroepsopleidendeLeerweg_104}",0.887096774193548,1,1,330
"{BeroepsopleidendeLeerweg_104} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {BeroepsbegeleidendeLeerweg_105}",0.887096774193548,1,1,330
"{BeroepsbegeleidendeLeerweg_105} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {HogerBeroepsonderwijs_106}",0.887096774193548,1,1,330
"{HogerBeroepsonderwijs_106} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {WetenschappelijkOnderwijs_107}",0.887096774193548,1,1,330
"{WetenschappelijkOnderwijs_107} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {VoortgezetOnderwijs_108}",0.887096774193548,1,1,330
"{VoortgezetOnderwijs_108} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {MiddelbaarBeroepsonderwijs_109}",0.887096774193548,1,1,330
"{MiddelbaarBeroepsonderwijs_109} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {HogerBeroepsonderwijsBachelor_110}",0.887096774193548,1,1,330
"{HogerBeroepsonderwijsBachelor_110} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {WoMasterDoctoraal_111}",0.887096774193548,1,1,330
"{WoMasterDoctoraal_111} => {Marokko_47}",0.887096774193548,0.887096774193548,1,330
"{Marokko_47} => {TotaalAantalBanen_112}",0.887096774193548,1,1,330
